address	pmid	latitude	longitude
Ministry of Education Key Laboratory for Biodiversity and Ecological Engineering, College of Life Sciences, Beijing Normal University, Beijing, China.	33944941	39.90750	116.3972300
School of Biological and Chemical Sciences, Queen Mary University of London, London, United Kingdom.	33944941	51.50015	 -0.1262362
State Key Laboratory of Grassland and Agro-ecosystem, Institute of Innovation Ecology and School of Life Science, Lanzhou University, Lanzhou, China.	33944937	36.05701	103.8399
The Supercomputing Center, Lanzhou University, Lanzhou, China.	33944937	36.05701	103.8399
Animal Disease Prevention and Control Center of Gangcha County, Haibei Tibetan Autonomous Prefecture, China.	33944937	37.58780	100.0046
Animal Husbandry Workstation of Xiahe County, Gannan Tibetan Autonomous Prefecture, China.	33944937	35.04193	 102.485920
Faculty of Veterinary Medicine, Utrecht University, Utrecht, The Netherlands.	33944937	52.09319	   5.105964
School of Informatics, Computing, and Cyber Systems, Northern Arizona University, Flagstaff, AZ, USA.	33944920	35.18353	-111.654812
Arizona Cancer Evolution Center, Arizona State University, Tempe, AZ, USA.	33944920	33.42293	-111.9229
Department of Neurobiology and Anatomy, University of Utah, Salt Lake City, UT, USA.	33944920	40.76041	-111.8314
Department of Genetics, University of Utah, Salt Lake City, UT, USA.	33944920	40.76041	-111.8314
Center for Biocomputing, Security and Society, Biodesign Institute, Arizona State University, Tempe, AZ, USA.	33944920	33.42552	-111.94125
Department of Clinical Sciences, North Carolina State University, Raleigh, NC, USA.	33944920	35.78404	 -78.68467
Ringling Bros Center for Elephant Conservation, Polk City, FL, USA.	33944920	28.18211	 -81.82248
William H. Darr College of Agriculture, Missouri State University, Springfield, MO, USA.	33944920	37.21552	 -93.29236
Northwest ZooPath, Monroe, WA, USA.	33944920	47.85211	-121.98240
Department of Psychology, Arizona State University, Tempe, AZ, USA.	33944920	33.42293	-111.92288
Department of Anthropology, University of California, Santa Barbara, CA, USA.	33944920	34.41681	-119.8485
Department of Pediatrics & Huntsman Cancer Institute, University of Utah, Salt Lake City, UT, USA.	33944920	40.76041	-111.8314
PEEL Therapeutics, Inc., Salt Lake City, UT, USA & Haifa, Israel.	33944920	40.75848	-111.8881
Jiangsu Key Laboratory for Biodiversity and Biotechnology, College of Life Sciences, Nanjing Normal University, Nanjing, China.	33944919	32.06167	118.77778
Institute for Genomics and Evolutionary Medicine, Temple University, Philadelphia, PA, USA.	33942847	39.95106	-75.16562
Department of Biology, Temple University, Philadelphia, PA, USA.	33942847	39.95106	-75.16562
Center for Excellence in Genome Medicine and Research, King Abdulaziz University, Jeddah, Saudi Arabia.	33942847	21.49386	 39.24738
Institute of Economic Botany, New York Botanical Garden, The Bronx, New York, NY, USA.	33930151	40.71305	-74.00723
Department of Botany, University of Wisconsin-Madison, Madison, WI, USA.	33930151	43.07185	-89.40789
McGill Genome Center and Department of Human Genetics, McGill University, Montreal, Canada; Unit of Advanced Genomics, LANGEBIO, Irapuato, Mexico.	33930151	20.65936	-101.34578
Division of Biological Sciences, University of Missouri, Columbia, MO, USA.	33930151	38.95155	 -92.32859
Florida Museum of Natural History, Gainesville, FL, USA.	33930151	29.63601	 -82.37004
Department of Ecology and Evolutionary Biology, University of Arizona, Tucson, AZ, USA.	33930151	32.22188	-110.971225
Ecology, Evolutionary Biology, and Behavior and Department of Horticulture, Michigan State University, East Lansing, MI, USA.	33930151	42.73363	 -84.553927
Misión Biológica de Galicia, Pontevedra, Spain.	33930151	42.42897	  -8.641723
Department of Zoology, University of Cambridge, Cambridge, United Kingdom.	33905525	52.20343	 0.1205000
School of Biological Sciences, University of Aberdeen, Aberdeen, United Kingdom.	33905525	57.16935	-2.1076171
Babraham Institute, Cambridge, United Kingdom.	33905525	52.13430	 0.2045494
Marine Biological Laboratory, Woods Hole, MA, USA.	33905525	41.52539	-70.67253
Department of Biology, Faculty of Science, Khon Kaen University, Khon Kaen, Thailand.	33905512	16.47438	102.82324
Department of Evolutionary Genetics, Max Planck Institute for Evolutionary Anthropology, Leipzig, Germany.	33905512	51.33969	 12.37136
Department of Biology, Faculty of Science, Chiang Mai University, Chiang Mai, Thailand.	33905512	18.80127	 98.95561
Research Center in Bioresources for Agriculture, Industry and Medicine, Chiang Mai University, Chiang Mai, Thailand.	33905512	18.79038	 98.98468
Department of Biochemistry, Faculty of Medical Science, Naresuan University, Phitsanulok, Thailand.	33905512	16.74584	100.19203
Department of Archaeology, Faculty of Archaeology, Silpakorn University, Bangkok, Thailand.	33905512	13.753497	100.49010
School of Public Health, Walailak University, Nakhon Si Thammarat, Thailand.	33905512	 8.640422	 99.89911
Department of Physics, Faculty of Science, Khon Kaen University, Khon Kaen, Thailand.	33905512	16.474379	102.82324
Department of Linguistics and Southeast Asian Linguistics Research Unit, Faculty of Arts, Chulalongkorn University, Bangkok, Thailand.	33905512	13.75396	100.50224
Centre for Linguistics, Faculty of Humanities, Leiden University, Leiden, The Netherlands.	33905512	52.15825	  4.48769
Department of Zoology, Graduate School of Science, Kyoto University, Sakyo, Kyoto, Japan.	33905498	NA	NA
The Center for Data Science Education and Research, Shiga University, Hikone, Shiga, Japan.	33905498	35.27821	136.24674
Shenzhen Branch, Guangdong Laboratory for Lingnan Modern Agriculture, Genome Analysis Laboratory of the Ministry of Agriculture, Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences, Shenzhen, China.	33905497	NA	NA
Department of Ecology, Evolution, and Organismal Biology, Iowa State University, Ames, IA, USA.	33905497	42.02680	-93.62018
Department of Evolution and Ecology, University of California, Davis, Davis, CA, USA.	33905497	38.54673	-121.74434
The Ecology, Evolution, and Behavior Program, Michigan State University, East Lansing, MI, USA.	33905497	42.73175	 -84.47867
Department of Plant Biology, Michigan State University, East Lansing, MI, USA.	33905497	42.73175	 -84.47867
Langebio, Irapuato, Gto., Mexico.	33905497	20.72020	-101.33225
Department of Molecular and Structural Biochemistry, North Carolina State University, Raleigh, NC, USA.	33905497	35.78130	 -78.64168
Genome Center and Center for Population Biology, University of California, Davis, Davis, CA, USA.	33905497	38.54673	-121.74434
Anthropology, University of Colorado Boulder, Boulder, CO, USA.	33892510	40.00571	-105.25901
Ecology and Evolutionary Biology, Brown University, Providence, RI, USA.	33892510	41.82446	 -71.41275
Anthropology and Global Health, University of California San Diego, San Diego, CA, USA.	33892510	32.71576	-117.16382
State Key Laboratory of Genetic Resources and Evolution, Yunnan Laboratory of Molecular Biology of Domestic Animals, Kunming Institute of Zoology, Chinese Academy of Sciences, Kunming, China.	33892509	25.03889	102.7183
Institute of Animal Science, Chinese Academy of Agricultural Sciences, Beijing, China.	33892509	39.90750	116.3972
State Key Laboratory for Conservation and Utilization of Bio-resource in Yunnan, School of Life Science, Yunnan University, Kunming, China.	33892509	25.03889	102.7183
Bioinformatics Research Center, Department of Horticultural Science, North Carolina State University, Raleigh, NC, USA.	33892509	35.78130	-78.64168
Center for Excellence in Animal Evolution and Genetics, Chinese Academy of Sciences, Kunming, China.	33892509	25.03889	102.71833
Department of Biological Sciences, Tokyo Metropolitan University, Tokyo, Japan.	33892491	35.68946	139.69172
Research Center for Genomics and Bioinformatics, Tokyo Metropolitan University, Tokyo, Japan.	33892491	35.68946	139.69172
Institute for Genomics and Evolutionary Medicine, Temple University, Philadelphia, PA, USA.	33892491	39.95106	-75.16562
Department of Biology, Temple University, Philadelphia, PA, USA.	33892491	39.95106	-75.16562
Center for Excellence in Genome Medicine and Research, King Abdulaziz University, Jeddah, Saudi Arabia.	33892491	21.49386	 39.24738
Ecology, Evolutionary, and Organismal Biology, Iowa State University, Ames, IA, USA.	33885820	42.02680	-93.62018
Department of Biology, University of Iowa, Iowa City, IA, USA.	33885820	41.66124	-91.53013
Institute of Human Genetics, Munich University Hospital, Ludwig-Maximilians University, Munich, Germany.	33885820	48.14891	  11.57581
Research Department for Limnology, University of Innsbruck, Mondsee, Mondsee, Austria.	33885820	47.85539	  13.35020
Division of Infectious Diseases, University of Colorado-Anschutz Medical Campus, Aurora, CO, USA.	33885820	39.74513	-104.83759
Department of Environmental Sciences, Zoology, University of Basel, Basel, Switzerland.	33885820	47.55961	   7.580611
Biology Department, New Mexico Institute of Mining and Technology, Socorro, NM, USA.	33885820	34.05260	-106.913700
Department of Biology, Colorado State University, Fort Collins, CO, USA.	33885820	40.58320	-105.081100
Providence St. Joseph Health and Institute for Systems Biology, Seattle, WA, USA.	33885820	47.60323	-122.33028
Department of Gender, Women's, and Sexuality Studies, University of Iowa, Iowa City, IA, USA.	33885820	41.66124	 -91.53013
Institut Jean-Pierre Bourgin (IJPB), INRAE, AgroParisTech, Université Paris-Saclay, Versailles, France.	33878189	48.80120	   2.13033
Paris-Sud University, Université Paris-Saclay, Orsay, France.	33878189	48.71021	 2.172743
Unité Mixte de Recherche 1345, Institut de Recherche en Horticulture et Semences, Université d'Angers, Angers, France.	33878189	47.47278	-0.555560
Institute for Integrative Biology of the Cell (I2BC), CEA, CNRS, Université Paris-Saclay, Gif-sur-Yvette, France.	33878189	48.70183	 2.133961
Institute of Plant Sciences Paris-Saclay (IPS2), Université Paris-Saclay, CNRS, INRAE, University of Evry, Orsay, France.	33878189	48.69932	 2.187499
Cancer Epigenetics and Nanomedicine Laboratory, Nanomaterials and Nanotechnology Research Center (CINN-CSIC), University of Oviedo, Oviedo, Spain.	33871658	43.36600	-5.842832
Institute of Oncology of Asturias (IUOPA), University of Oviedo, Oviedo, Spain.	33871658	43.36600	-5.842832
Health Research Institute of Asturias (ISPA), University of Oviedo, Oviedo, Spain.	33871658	43.36600	-5.842832
Department of Organisms and Systems Biology (B.O.S.), University of Oviedo, Oviedo, Spain.	33871658	43.36600	-5.842832
Rare Diseases CIBER (CIBERER) of the Carlos III Health Institute (ISCIII), Madrid, Spain.	33871658	40.47603	-3.691928
Unitat de Bioquímica de Biociències, Departament de Bioquímica i Biologia Molecular, Edifici Cs, Universitat Autònoma de Barcelona, Cerdanyola del Vallès, Spain.	33871658	41.49136	 2.140778
Centro de Investigación Biomédica en Red en Bioingeniería, Biomateriales y Nanomedicina (CIBER-BBN), Madrid, Spain.	33871658	40.41669	-3.700345
Servicio Anatomía Patológica, Hospital Universitari de Bellvitge-IDIBELL, Hospitalet de Llobregat, Spain.	33871658	41.34476	 2.104275
Metabolic Syndrome Group-BIOPROMET, Madrid Institute for Advanced Studies-IMDEA Food, CEI UAM+CSIC, Madrid, Spain.	33871658	40.41669	-3.700345
Tumour Suppression Group, Spanish National Cancer Research Centre (CNIO), Madrid, Spain.	33871658	40.41669	-3.700345
Cellular Plasticity and Disease Group, Institute for Research in Biomedicine (IRB Barcelona), Barcelona Institute of Science and Technology (BIST), Barcelona, Spain.	33871658	41.38792	 2.169919
Catalan Institution for Research and Advanced Studies (ICREA), Barcelona, Spain.	33871658	41.38792	2.169919
VIB Center for Microbiology, Flanders Institute for Biotechnology, Leuven, Belgium.	33871643	50.88217	4.705906
Centre of Microbial and Plant Genetics, KU Leuven, Leuven, Belgium.	33871643	50.88217	4.705906
Inscripta, Boulder, CO, USA.	33871643	40.01687	-105.279624
Laboratory of Socioecology and Social Evolution, KU Leuven, Leuven, Belgium.	33871643	50.88217	   4.705906
Cell and Molecular Biology Program, Michigan State University, East Lansing, MI, USA.	33871641	42.73175	 -84.478673
Department of Plant Biology, Michigan State University, East Lansing, MI, USA.	33871641	42.73175	-84.47867
Department of Computational Mathematics, Science and Engineering, Michigan State University, East Lansing, MI, USA.	33871641	42.73363	-84.55393
Department of Botany, University of Wisconsin-Madison, Madison, WI, USA.	33871641	43.07185	-89.40789
Ecology, Evolution, and Behavior Program, Michigan State University, East Lansing, MI, USA.	33871641	42.73175	-84.47867
Kellogg Biological Station, Michigan State University, East Lansing, MI, USA.	33871641	42.73175	-84.47867
Department of Horticulture, University of Wisconsin-Madison, Madison, WI, USA.	33871641	43.07185	-89.40789
Department of Cell and Molecular Biology, Uppsala University, Uppsala, Sweden.	33871630	59.81123	  17.64706
Department of Molecular and Cellular Biology, University of Arizona, Tucson, AZ, USA.	33871630	32.22188	-110.97123
Lunar and Planetary Laboratory and Steward Observatory University of Arizona, Tucson, AZ, USA.	33871630	32.23303	-110.94842
